comment,sadness,anger,confident,analytical
removed unencyclopedic minutiae. additions of a controversial & damaging nature should be discused and a consensus reached before any are added back considering the important need to be npov,0.0,0.0,0.0,0.50382
removed unencyclopedic minutiae. additions of a controversial & damaging nature should be discused and a consensus reached before any are added back considering the important need to be npov,0.0,0.0,0.0,0.0
some fixes and npov,0.0,0.0,0.0,0.0
put reference into footnote unfortunately is not npov,0.0,0.0,0.0,0.762356
revert for npov and possible copyright reasons.,0.0,0.0,0.0,0.0
revert for npov and possible copyright reasons.,0.0,0.0,0.0,0.801827
tried got get a more npov and add a little extra information.,0.0,0.0,0.0,0.620279
this is a page to explain the conspiracy theories not to assert that they are actually true. to suggest otherwise seems to violate the npov policy.,0.0,0.0,0.0,0.0
this is a page to explain the conspiracy theories not to assert that they are actually true. to suggest otherwise seems to violate the npov policy.,0.0,0.0,0.0,0.871525
 the 2004 world series championship  npov,0.0,0.0,0.0,0.0
dont like the dude but this is more npov. also accusation are not only by outside observers,0.0,0.0,0.0,0.0
dont like the dude but this is more npov. also accusation are not only by outside observers,0.0,0.0,0.0,0.750021
 early years  (improving npov more to come),0.0,0.0,0.0,0.0
 primary causes  npov,0.0,0.0,0.0,0.955445
removed ext. links npov,0.0,0.0,0.0,0.98445
english; tighten up (remove pleonasms prolix turns of phrase); more npov on the italian question.,0.0,0.0,0.0,0.891685
art should be npov,0.0,0.0,0.0,0.0
 romania  rephrased for npov and factual accuracy: horrific is pov and the german ss troops einsatzgruppe also did a good deal of the killings. mentioned the deportations to transnistria,0.0,0.0,0.0,0.734164
 romania  rephrased for npov and factual accuracy: horrific is pov and the german ss troops einsatzgruppe also did a good deal of the killings. mentioned the deportations to transnistria,0.0,0.0,0.88533,0.0
reverted 2 edits by [[special:contributions/71.245.246.69|71.245.246.69]]; npov or. using [[wp:twinkle|tw]],0.0,0.0,0.0,0.0
reverted 2 edits by [[special:contributions/71.245.246.69|71.245.246.69]]; npov or. using [[wp:twinkle|tw]],0.0,0.0,0.0,0.596122
adding back in removed section removing npa references -- stop using npov to justify your blatant policy violations,0.0,0.0,0.0,0.911475
rv to npov version by deadlock; we do not assume that these claims are true,0.0,0.0,0.0,0.532616
 music  npov,0.0,0.0,0.0,0.0
added infobox corrected grammar removed non-npov stuff added external links section,0.0,0.0,0.579436,0.0
corrected npov from earlier edit added section references.,0.0,0.0,0.704642,0.0
corrected npov from earlier edit added section references.,0.0,0.0,0.0,0.762356
npov roughly fixed now,0.0,0.0,0.0,0.0
proofing formatting; some spurious info removed; npov,0.0,0.0,0.0,0.0
removed the ancient in reference to 1970s movie. sounded npov and slightly derogatory,0.0,0.0,0.0,0.0
removed the ancient in reference to 1970s movie. sounded npov and slightly derogatory,0.0,0.0,0.0,0.77494
removing [[wp:npov|point of view]],0.0,0.0,0.0,0.965509
i agree that much of the content of that site is written on a supremacist platform but overall its a cut & paste job of pseudocademic sh*t that cant be specifically tagged as w.sup or w.sep. npov,0.0,0.0,0.0,0.0
rv: im sorry but theres no agreement or consensus regarding this nor has it been been proven despite cat calls that the arrangement is not npov,0.0,0.0,0.0,0.796903
replace pov heading with npov one,0.0,0.50753,0.0,0.0
nowiki npov so this page does not appear on disputes page,0.77286,0.0,0.0,0.0
nowiki npov so this page does not appear on disputes page,0.0,0.0,0.0,0.0
 the sinocentrism factor  npov,0.0,0.0,0.0,0.982476
 the sinocentrism factor  npov,0.0,0.0,0.97759,0.0
tidy and npov,0.0,0.0,0.0,0.955445
reverted 1 edit by [[special:contributions/63.3.0.130|63.3.0.130]]; rv blatant npov violation. using [[wp:twinkle|tw]],0.0,0.0,0.0,0.551743
reverted 1 edit by [[special:contributions/63.3.0.130|63.3.0.130]]; rv blatant npov violation. using [[wp:twinkle|tw]],0.0,0.0,0.808712,0.0
 constructions and examples  removed digression on dominance/submission as well as related npov tag.,0.0,0.0,0.0,0.967952
=recent history (1993-present)= some npov editing and general cleaning up.,0.0,0.0,0.0,0.0
[[wp:npov]] [[wp:verify]],0.0,0.0,0.0,0.982476
[[wp:npov]] [[wp:verify]],0.0,0.0,0.898327,0.0
rv lets try to keep a npov please an article that is already being disputed for a pov and your using that... no most people agree with the article having a point of view,0.0,0.0,0.0,0.638807
unencyclopedic undefined terms npov violation no references,0.0,0.0,0.0,0.0
unencyclopedic undefined terms npov violation no references,0.0,0.0,0.0,0.801827
 critique  npov,0.0,0.0,0.0,0.579367
tidy defsort remove npov as no change for months and no discussion on talk,0.0,0.0,0.0,0.560098
trying to make gambling section npov-- removing the tendentious and unsupported linkages and arguments,0.565859,0.0,0.0,0.0
trying to make gambling section npov-- removing the tendentious and unsupported linkages and arguments,0.0,0.0,0.0,0.801827
took away first-person we removed spam rephrased; this really needs work/cleanup/npov,0.0,0.530309,0.0,0.0
took away first-person we removed spam rephrased; this really needs work/cleanup/npov,0.0,0.0,0.0,0.589295
this is still a poor page but has a bit better npov than the previous edit. besides the need for a real twice over for my english usage it would be nice to have some good actual refrences,0.0,0.0,0.670747,0.0
tidying npov we need some references for this article!,0.0,0.0,0.0,0.0
tidying npov we need some references for this article!,0.0,0.0,0.0,0.769135
 assessment  actually one thing i missed npoving previously - assessment is inherently npov; > his effect on the course of history,0.0,0.0,0.0,0.892152
 assessment  actually one thing i missed npoving previously - assessment is inherently npov; > his effect on the course of history,0.0,0.0,0.638987,0.0
added npov [[category:organizations accused of terrorism]] cat please read cat page if you have pov concerns,0.0,0.0,0.0,0.751042
changing wording to be npov. clarifying what 1 tim 3 means.,0.0,0.0,0.0,0.988064
 vaccination  remove non-npov statement which is redundant anyway,0.0,0.0,0.0,0.762356
 roman catholicism  some problems of sectarianism still remain -> some sectarianism still remains (npov and expr),0.0,0.0,0.0,0.532616
 roman catholicism  some problems of sectarianism still remain -> some sectarianism still remains (npov and expr),0.0,0.0,0.0,0.0
npov rewrite lede,0.0,0.0,0.0,0.842108
fix npov dispute header,0.606149,0.0,0.0,0.0
 derek laud  even more npov - as a sociolinguistics lecturer i think shojo has a good point. similar points have been referenced in academic texts,0.0,0.0,0.0,0.957696
npov and clean section. article is not about terrorism in kashmir so such a long section is not needed. citation add.,0.0,0.0,0.0,0.0
 present day  only is not npov - also validity when choice is between strong or weakly i.e. no moderately,0.0,0.0,0.0,0.0
 present day  only is not npov - also validity when choice is between strong or weakly i.e. no moderately,0.0,0.0,0.0,0.892152
 present day  only is not npov - also validity when choice is between strong or weakly i.e. no moderately,0.0,0.0,0.0,0.0
 early life  npov,0.0,0.0,0.0,0.0
revert material reintroduced by followthemoney2 in violation of [[wp:npov]],0.0,0.0,0.0,0.687768
npov--removed passage begining however jennas use of a fake id...,0.0,0.0,0.0,0.735673
clarify tighten make more accurate and npov,0.0,0.0,0.967339,0.0
clarify tighten make more accurate and npov,0.0,0.0,0.0,0.974578
edited the document account to wikipedia npov. only factual informations are provided.,0.0,0.0,0.971165,0.0
edited the document account to wikipedia npov. only factual informations are provided.,0.0,0.0,0.0,0.977698
biased opinions are not facts. [wp:npov],0.0,0.0,0.0,0.0
biased opinions are not facts. [wp:npov],0.0,0.0,0.0,0.989679
new sections & more npov,0.0,0.0,0.0,0.0
 post-soviet russia  ok im back npov is coming with me. kremlins falsified image of real russian life is going to be ousted. for truth!,0.0,0.0,0.91171,0.0
revert fringe notion; put it [[npov]] terms; discussion of tra doesnt belong here - its supposed to be a summary,0.0,0.0,0.0,0.0
revert fringe notion; put it [[npov]] terms; discussion of tra doesnt belong here - its supposed to be a summary,0.0,0.0,0.0,0.828638
 style  npov,0.0,0.0,0.0,0.762356
npov recent changes; please dont modify direct quotes,0.0,0.0,0.0,0.920855
 students guild  cone on guys lets have some npov,0.0,0.0,0.0,0.0
 exit polls  several citations - i trust youll respect them as well as the npov policy.,0.0,0.0,0.0,0.73677
reverted to last version due to additions being npov all quoted copyright material hard to follow poorly organized and not encyclopedic enough.,0.0,0.80925,0.0,0.0
reverted to last version due to additions being npov all quoted copyright material hard to follow poorly organized and not encyclopedic enough.,0.0,0.0,0.598602,0.0
reverted to last version due to additions being npov all quoted copyright material hard to follow poorly organized and not encyclopedic enough.,0.0,0.0,0.0,0.560098
 the founder  removed non-npov quote,0.0,0.0,0.0,0.882284
reworded the second sentence of the first paragraph to create a more npov definition.,0.0,0.0,0.0,0.0
reworded the second sentence of the first paragraph to create a more npov definition.,0.0,0.0,0.0,0.801827
put in npov in first sentences - law *may* or *may not* be executed by a government - this is npov; also a govt (in a democracy) does *not* decide the law,0.0,0.0,0.0,0.0
put in npov in first sentences - law *may* or *may not* be executed by a government - this is npov; also a govt (in a democracy) does *not* decide the law,0.0,0.0,0.0,0.532616
deleted paragraph starting with that opinion however is held by people who have not read the book. - should be obvious enough why,0.552291,0.0,0.0,0.0
deleted paragraph starting with that opinion however is held by people who have not read the book. - should be obvious enough why,0.0,0.0,0.808712,0.0
deleted paragraph starting with that opinion however is held by people who have not read the book. - should be obvious enough why,0.0,0.0,0.0,0.551743
the number they stated for how many veterans protested in washington was grossly inaccurate i changed it from 31000 to 17000. this is not my opinion its in my school american history textbook.,0.0,0.549709,0.0,0.0
the number they stated for how many veterans protested in washington was grossly inaccurate i changed it from 31000 to 17000. this is not my opinion its in my school american history textbook.,0.0,0.0,0.0,0.0
 public opinion ,0.0,0.0,0.0,0.999342
undo revision 101810054 by [[special:contributions/195.13.88.2|195.13.88.2]] ([[user talk:195.13.88.2|talk]]) - rv to remove unverified info that just seemed like someones opinion,0.0,0.0,0.0,0.0
rv opinion,0.0,0.0,0.0,0.0
removed opinion,0.0,0.0,0.0,0.0
 opposition opinion  wl,0.0,0.0,0.0,0.0
 opposition opinion  wl,0.0,0.0,0.0,0.955445
rv opinion,0.0,0.0,0.0,0.0
removed comparison with valis section: it added no encyclopedic content to the article and was entirely opinion.,0.0,0.0,0.0,0.866434
opinion,0.931034,0.0,0.0,0.0
opinion,0.0,0.0,0.0,0.0
 public opinion on crisis  grammar,0.0,0.0,0.0,0.965509
add birth/death categories remove [[mos:bold]] remove {{stub}} remove an opinion,0.0,0.0,0.0,0.672469
changed political magazine to magazine of political opinion which more accurately describes publications such as national review the nation etc,0.0,0.0,0.0,0.828638
changed political magazine to magazine of political opinion which more accurately describes publications such as national review the nation etc,0.0,0.0,0.638987,0.0
removed personal opinion,0.0,0.0,0.0,0.0
rm personal opinion unverifiable info,0.0,0.0,0.0,0.0
rm personal opinion unverifiable info,0.0,0.0,0.0,0.882284
rv uncited [[wp:pov|opinion]],0.0,0.0,0.0,0.0
-opinion,0.931034,0.0,0.0,0.0
-opinion,0.0,0.0,0.0,0.0
uncited opinion moved to talk page,0.0,0.514798,0.0,0.0
uncited opinion moved to talk page,0.0,0.0,0.0,0.0
 history of public opinion  this is not the place for factoids about buzzwords...also the source does not meet [[wp:rs]},0.0,0.0,0.0,0.85365
place fact tag on an unsouced opinion about what these verses mean,0.0,0.0,0.0,0.920855
putting back the dispute tag - your opinion that you are right doesnt mean that the dispute is finalized.,0.77207,0.0,0.0,0.0
 dedication and counter-dedication  rm opinion,0.0,0.0,0.0,0.0
rm pov or per third opinion on talk page. please re-write neutrally if want it to be included.,0.0,0.0,0.0,0.0
rm pov or per third opinion on talk page. please re-write neutrally if want it to be included.,0.0,0.0,0.0,0.51064
ok three in ten minutes :). any opinion on its usefulness?,0.0,0.0,0.0,0.0
 opinion polls ,0.0,0.0,0.0,0.0
removing gameplay opinion,0.0,0.0,0.0,0.0
remove apparent editors opinion - it does reflect on innocence or guilt. it would just show that some corby supporters threaten violence.,0.0,0.511833,0.0,0.0
remove apparent editors opinion - it does reflect on innocence or guilt. it would just show that some corby supporters threaten violence.,0.0,0.0,0.0,0.0
remove apparent editors opinion - it does reflect on innocence or guilt. it would just show that some corby supporters threaten violence.,0.0,0.0,0.0,0.843513
